confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
285	1	1	1	1	0.2589656841154536	-13.0784957691212	0.9999999999999999	42.20402258482233	C27H30O15	[M - H]-	FIAAVMJLAGNUKW	InChI=1S/C27H30O15/c28-6-12-17(32)21(36)23(38)26(41-12)15-19(34)14-10(31)5-11(8-1-3-9(30)4-2-8)40-25(14)16(20(15)35)27-24(39)22(37)18(33)13(7-29)42-27/h1-5,12-13,17-18,21-24,26-30,32-39H,6-7H2	Vicenin-2	C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)C4C(C(C(C(O4)CO)O)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O	-2.29999995	133809;442664;3084407;5315476;13338921;13338922;13338924;22524632;24721277;44184146;44184308;44257674;44257678;44257679;69542256;89598106;95223013;95223015;95223017;95223018;124871068;124871069;124871070;129320472;134729580	HMDB:(30708);SuperNatural:(SN00177436 SN00039570 SN00350493 SN00177768 SN00293140 SN00301116 SN00302191 SN00385265 SN00157193 SN00356320 SN00039571 SN00369335 SN00039569 SN00039568 SN00327563 SN00394637 SN00177900 SN00366191);ZINC bio:(ZINC67902469 ZINC67902471 ZINC67902474 ZINC67902477);additional;MeSH:(133809 442664 3084407);Plantcyc:(CPD-20014);PubMed;COCONUT:(CNP0106966 CNP0295193);KNApSAcK:(6229);Natural Products:(UNPD37831 UNPD176044 UNPD111322 UNPD156892 UNPD106094 UNPD109131 UNPD22574 UNPD145211 UNPD136465 UNPD141474 UNPD51438 UNPD81796);PubChem:(133809 442664 3084407 5315476 13338921 13338922 13338924 22524632 24721277 44184146 44184308 44257674 44257678 44257679 69542256 89598106 95223013 95223015 95223017 95223018 124871068 124871069 124871070 129320472 134729580);CHEBI:(69814);PubChem class - bio and metabolites;KEGG:(C10195);Training Set;Biocyc:(CPD-20014)	20638078	593.1516	299.93598	961_all_features_Matched_for_GNPS_msLevel2retentionTime299.93598scanNum997	FT0918
286	1	1	1	1	0.25647534679576284	-228.874122899917	0.9994974874371859	71.50063286307741	C11H12O7S	[M - H]-	BYHNTXKLKDHSRP	InChI=1S/C11H12O7S/c1-16-10-7-8(4-6-11(12)17-2)3-5-9(10)18-19(13,14)15/h3-7H,1-2H3,(H,13,14,15)	2-Propenoic acid, 3-[3-methoxy-4-(sulfooxy)phenyl]-, 1-methyl ester	COC1=C(C=CC(=C1)C=CC(=O)OC)OS(=O)(=O)O	1.20000005	44179837;57074595	COCONUT:(CNP0321505);Natural Products:(UNPD82827);PubChem:(44179837 57074595);SuperNatural:(SN00246796)	3178498	287.0238	333.522	1022_all_features_Matched_for_GNPS_msLevel2retentionTime333.522scanNum1060	FT0223
287	1	1	1	1	0.25620528902678463	-16.919299555653836	0.9999999999999999	28.879872411779196	C21H20O12	[M - H]-	OPJZLUXFQFQYAI	InChI=1S/C21H20O12/c22-6-12(27)19-16(29)17(30)21(32-19)33-20-15(28)14-11(26)4-8(23)5-13(14)31-18(20)7-1-2-9(24)10(25)3-7/h1-5,12,16-17,19,21-27,29-30H,6H2	trifoliin	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)C(CO)O)O)O)O)O	0.400000006	5748375;5484006;10095959;13179952;13179951;10226724;16760086;23872184;57483159;71571447;125039647;129375061;139533935	NORMAN:(NS00050387);COCONUT:(CNP0189246);KNApSAcK:(31906);Natural Products:(UNPD65626 UNPD936 UNPD93588 UNPD116610 UNPD144010);PubChem:(5748375 5484006 10095959 13179952 13179951 10226724 16760086 23872184 57483159 71571447 125039647 129375061 139533935);SuperNatural:(SN00404520 SN00266049 SN00295351 SN00307479 SN00342210);CHEBI:(28299);MeSH:(5484006 5748375);YMDB:(1778);Training Set;PubMed	3522678	463.0862	371.23902	1150_all_features_Matched_for_GNPS_msLevel2retentionTime371.23902scanNum118	FT0704
288	1	2	1	1	0.25580265480863845	-208.13456606944317	0.9999999999999999	12.73024522321129	C31H34O14	[M - H]-	WQDKJKKWQBBKSZ	InChI=1S/C31H34O14/c1-28-13-30(38)20-11-31(28,29(20,27(44-28)45-30)14-41-24(36)15-6-4-3-5-7-15)43-26-23(35)22(34)21(33)19(42-26)12-40-25(37)16-8-9-17(32)18(10-16)39-2/h3-10,19-23,26-27,32-35,38H,11-14H2,1-2H3	Mudanpioside J	CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)COC(=O)C7=CC(=C(C=C7)O)OC)O)O)O)O	0.300000012	10770294;21593828;73810067;137704488	COCONUT:(CNP0253274);Natural Products:(UNPD143540);PubChem:(10770294 21593828 73810067 137704488);SuperNatural:(SN00304019);Training Set;PubMed	3194946	629.1877	529.062	644_all_features_Matched_for_GNPS_msLevel2retentionTime529.062scanNum667	FT0975
289	1	1	1	1	0.2547432666587162	-29.346458362007915	0.8603015075376884	12.80171760734306	C21H22O11	[M - H]-	RAFHNDRXYHOLSH	InChI=1S/C21H22O11/c22-7-16-18(27)19(28)20(29)21(32-16)30-9-4-12(25)17-13(26)6-14(31-15(17)5-9)8-1-2-10(23)11(24)3-8/h1-5,14,16,18-25,27-29H,6-7H2	Miscanthoside	C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O	0.200000003	3084727;5319853;13254471;13254473;16760078;22524386;24211952;24721405;51521813;51521814;51402792;51402793;60093719;59873243;92448952;91239133;95400964;95400965;92966431;124462806;131708011;133554288;133612283;134693055	HMDB:(29544);SuperNatural:(SN00020192 SN00020191 SN00028390 SN00319723 SN00160491 SN00167787 SN00011064 SN00011063 SN00388212);ZINC bio:(ZINC04348833 ZINC04348836 ZINC13424700 ZINC13424702 ZINC31155036 ZINC33832827);additional;PubMed;NORMAN:(NS00057200);COCONUT:(CNP0232838);KNApSAcK:(8291);Natural Products:(UNPD33835 UNPD53171 UNPD6181 UNPD111635);PubChem:(3084727 5319853 13254471 13254473 16760078 22524386 24211952 24721405 51521813 51521814 51402792 51402793 60093719 59873243 92448952 91239133 95400964 95400965 92966431 124462806 131708011 133554288 133612283 134693055);CHEBI:(139458);PubChem class - bio and metabolites;Training Set;KEGG Mine	8610701434	449.1101	384.39798	722_all_features_Matched_for_GNPS_msLevel2retentionTime384.39798scanNum750	FT0672
290	1	1	1	1	0.2539336719910555	-49.17316526015775	0.9989949748743717	22.22528006120179	C26H30O14	[M - H]-	NWNGXQLQGVWVHC	InChI=1S/C26H30O14/c27-9-26(35)10-37-25(23(26)34)36-8-18-20(31)21(32)22(33)24(40-18)38-13-5-14(29)19-15(30)7-16(39-17(19)6-13)11-1-3-12(28)4-2-11/h1-6,16,18,20-25,27-29,31-35H,7-10H2	null	C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)COC4C(C(CO4)(CO)O)O)O)O)O)C5=CC=C(C=C5)O	-1.20000005	14078092;101254151;137706540	COCONUT:(CNP0112859);KNApSAcK:(34184);Natural Products:(UNPD28978 UNPD35724);PubChem:(14078092 101254151 137706540);SuperNatural:(SN00267126 SN00390619)	3178514	565.1581	412.15902	1016_all_features_Matched_for_GNPS_msLevel2retentionTime412.15902scanNum105	FT0839
291	1	1	1	1	0.25388534654047956	-162.23305014349305	0.9999999999999999	11.039683121616983	C31H34O14	[M - H]-	WQDKJKKWQBBKSZ	InChI=1S/C31H34O14/c1-28-13-30(38)20-11-31(28,29(20,27(44-28)45-30)14-41-24(36)15-6-4-3-5-7-15)43-26-23(35)22(34)21(33)19(42-26)12-40-25(37)16-8-9-17(32)18(10-16)39-2/h3-10,19-23,26-27,32-35,38H,11-14H2,1-2H3	Mudanpioside J	CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)COC(=O)C7=CC(=C(C=C7)O)OC)O)O)O)O	0.300000012	10770294;21593828;73810067;137704488	COCONUT:(CNP0253274);Natural Products:(UNPD143540);PubChem:(10770294 21593828 73810067 137704488);SuperNatural:(SN00304019);Training Set;PubMed	3194946	629.1876	530.64402	845_all_features_Matched_for_GNPS_msLevel2retentionTime530.64402scanNum878	FT0975
292	1	1	1	1	0.2538538468922488	-1.6784229559282944	0.9999999999999999	17.340410052913267	C15H10O7	[M - H]-	REFJWTPEDVJJIY	InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H	Quertine	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	1.36698294	5280343;12305312;21600688;49849859;49849860;46906036;59574960;88462991;91069955;101792073;101792074;130367129	HMDB:(5794);PubChem class - food;SuperNatural:(SN00005729);ZINC bio:(ZINC03869685);additional;HSDB:(117-39-5);MeSH:(5280343);Plantcyc:(CPD-520);PubMed;NORMAN:(NS00001142);COCONUT:(CNP0096342 CNP0103504);KNApSAcK:(4631);Natural Products:(UNPD49205);PubChem:(5280343 12305312 21600688 49849859 49849860 46906036 59574960 88462991 91069955 101792073 101792074 130367129);CHEBI:(57694 16243);PubChem class - bio and metabolites;KEGG:(C00389);PubChem class - safety and toxic;YMDB:(1777);Training Set;PubChem class - drug;Biocyc:(CPD3IU-9 CPD-520 CPD3IU-1)	255847294	301.0337	492.34602	1153_all_features_Matched_for_GNPS_msLevel2retentionTime492.34602scanNum119	FT0273
293	1	1	1	1	0.2533166276888762	-40.609252955561956	0.9999999999999999	9.133196182417304	C11H14O4	[M - H]-	VSDWHZGJGWMIRN	InChI=1S/C11H14O4/c1-6(2)3-8(13)11-9(14)4-7(12)5-10(11)15/h4-6,12,14-15H,3H2,1-2H3	phlorisovalerophenone	CC(C)CC(=O)C1=C(C=C(C=C1O)O)O	2.4000001	441269	HMDB:(33798);SuperNatural:(SN00036728);ZINC bio:(ZINC13545758);additional;Plantcyc:(3-METHYL-1-246-TRIHYDROXYPHENYLBUTAN);PubMed;COCONUT:(CNP0210081);Natural Products:(UNPD81893);PubChem:(441269);CHEBI:(15951);PubChem class - bio and metabolites;KEGG:(C07350);Training Set;Biocyc:(3-METHYL-1-246-TRIHYDROXYPHENYLBUTAN)	20638058	209.0806	556.47696	893_all_features_Matched_for_GNPS_msLevel2retentionTime556.47696scanNum929	FT0113
294	1	1	1	1	0.25230605671710354	-98.8450322706488	0.9934673366834171	29.105982423913513	C11H10O6S	[M - H]-	XVCUYONOKIDERN	InChI=1S/C11H10O6S/c1-6-7(2)11(12)16-10-5-8(3-4-9(6)10)17-18(13,14)15/h3-5H,1-2H3,(H,13,14,15)	null	CC1=C(C(=O)OC2=C1C=CC(=C2)OS(=O)(=O)O)C	1.20000005	88105012	PubChem:(88105012);KEGG Mine	8589934594	269.0129	323.63898	726_all_features_Matched_for_GNPS_msLevel2retentionTime323.63898scanNum754	FT0162
295	1	1	1	1	0.25220751680497905	-29.327184690901007	0.9628140703517587	46.29291548286811	C21H22O11	[M - H]-	ZROGCCBNZBKLEL	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3	Astilbin	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	119258;316844;442437;9981176;10114809;11968890;16077448;16077449;18448985;21550590;24870909;44308193;46905080;46905081;59089825;91392274;122173191;124130976;131707845;138107320	HMDB:(33850);SuperNatural:(SN00011625 SN00386717 SN00028530 SN00157148 SN00375542 SN00230071 SN00384345 SN00011622 SN00291878 SN00367740 SN00315444 SN00272936 SN00011623 SN00295664 SN00273313 SN00011624 SN00326020 SN00233754 SN00274690 SN00341157);ZINC bio:(ZINC05369365 ZINC05369366 ZINC05369367 ZINC05369368 ZINC31156118);additional;MeSH:(119258 316844 442437 9981176 10114809 122173191 138107320);PubMed;COCONUT:(CNP0162136);KNApSAcK:(8703);Natural Products:(UNPD108364 UNPD15055 UNPD33313 UNPD158321 UNPD1011 UNPD154366 UNPD126931 UNPD161319 UNPD84164 UNPD162960 UNPD173883 UNPD189566 UNPD7589 UNPD222663 UNPD132613 UNPD134384 UNPD24950);PubChem:(119258 316844 442437 9981176 10114809 11968890 16077448 16077449 18448985 21550590 24870909 44308193 46905080 46905081 59089825 91392274 122173191 124130976 131707845 138107320);CHEBI:(27669 38200);PubChem class - bio and metabolites;KEGG:(C17449 C09803);PubChem class - safety and toxic;YMDB:(1639);Training Set	87679358	449.1082	384.33402	230_all_features_Matched_for_GNPS_msLevel2retentionTime384.33402scanNum234	FT0672
296	1	1	1	1	0.25049838769426064	-139.67375728554862	0.7412060301507539	32.69616655915173	C26H40O10	[M - H]-	ZWUABKNXVCUVCG	InChI=1S/C26H40O10/c1-13-4-7-18-25(2,15(13)6-5-14-16(29)11-34-23(14)33)9-8-19(26(18,3)12-28)36-24-22(32)21(31)20(30)17(10-27)35-24/h5,15-22,24,27-32H,1,4,6-12H2,2-3H3	(3E,4S)-3-[2-[(1R,4aS,5R,6R,8aS)-5-(hydroxymethyl)-5,8a-dimethyl-2-methylidene-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]ethylidene]-4-hydroxyoxolan-2-one	CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)OC4C(C(C(C(O4)CO)O)O)O	0.0	11519131	COCONUT:(CNP0276287);KNApSAcK:(41274);Natural Products:(UNPD152130);PubChem:(11519131);SuperNatural:(SN00038990 SN00177759);ZINC bio:(ZINC44417146);additional;Training Set;PubMed	3727442	511.2534	488.89602	1342_all_features_Matched_for_GNPS_msLevel2retentionTime488.89602scanNum138	FT0782
297	1	4	1	1	0.2504507680687063	-22.862535617793547	0.0135678391959799	24.99015088944188	C28H24O14	[M - H]-	FVKKBNYMTGCECN	InChI=1S/C28H24O14/c1-10-20(34)23(37)26(41-27(38)12-6-16(32)21(35)17(33)7-12)28(39-10)42-25-22(36)19-15(31)8-14(30)9-18(19)40-24(25)11-2-4-13(29)5-3-11/h2-10,20,23,26,28-35,37H,1H3	Afzelin 2''-O-Gallate	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O	2.4000001	44586971;45359966;75053121	COCONUT:(CNP0308085);Natural Products:(UNPD65599);PubChem:(44586971 45359966 75053121);SuperNatural:(SN00294861);PubMed	3178562	583.1091	523.137	187_all_features_Matched_for_GNPS_msLevel2retentionTime523.137scanNum191	FT0898
298	1	1	1	1	0.2498995508536393	-7.812103661980698	0.9989949748743718	27.03768714958719	C22H22O12	[M - H]-	NAQNISJXKDSYJD	InChI=1S/C22H22O12/c1-7-15(27)17(29)18(30)22(32-7)34-21-16(28)14-10(24)5-9(23)6-13(14)33-19(21)8-3-11(25)20(31-2)12(26)4-8/h3-7,15,17-18,22-27,29-30H,1-2H3	Mearncitrin	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)OC)O)O)O)O	0.800000012	6918652;15560174;44259504;102362808	COCONUT:(CNP0220995);KNApSAcK:(5769);Natural Products:(UNPD195888 UNPD86198 UNPD103957);PubChem:(6918652 15560174 44259504 102362808);SuperNatural:(SN00260331 SN00303678 SN00028775);ZINC bio:(ZINC31158282);additional;Training Set;PubMed;KEGG Mine	8593662034	477.1019	419.59998	1260_all_features_Matched_for_GNPS_msLevel2retentionTime419.59998scanNum130	FT0726
299	1	1	1	2	0.2492720467767397	-26.675232093225947	0.7	37.17726146688641	C42H64O16	[M - H]-	SLWCVFLNZDOMEZ	InChI=1S/C42H64O16/c1-37-13-14-38(2,36(53)54)17-20(37)19-7-8-22-39(3)11-10-23(40(4,18-43)21(39)9-12-42(22,6)41(19,5)16-15-37)55-35-31(27(47)26(46)30(57-35)33(51)52)58-34-28(48)24(44)25(45)29(56-34)32(49)50/h7,20-31,34-35,43-48H,8-18H2,1-6H3,(H,49,50)(H,51,52)(H,53,54)	(2S,3S,4R,5R,6R)-6-[(2R,3R,4R,5S,6S)-2-[[(3S,4S,6aR,8aS,11S,14bR)-11-carboxy-4-(hydroxymethyl)-4,6a,6b,8a,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-6-carboxy-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	CC12CCC(CC1C3=CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C(=O)O	3.5999999	6325532;14891570;23304476;74029747;127043009	COCONUT:(CNP0212761);HMDB:(39448);Natural Products:(UNPD101526 UNPD133112);PubChem:(6325532 14891570 23304476 74029747 127043009);SuperNatural:(SN00272990 SN00347283);PubChem class - bio and metabolites;PubMed;KEGG Mine	8609890378	823.4134	618.924	1615_all_features_Matched_for_GNPS_msLevel2retentionTime618.924scanNum1656	FT1099
300	1	4	1	3	0.2487778034157246	-2.252289284696092	0.5633165829145728	7.828554054412285	C15H10O7	[M - H]-	REFJWTPEDVJJIY	InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H	Quertine	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	1.36698294	5280343;12305312;21600688;49849859;49849860;46906036;59574960;88462991;91069955;101792073;101792074;130367129	HMDB:(5794);PubChem class - food;SuperNatural:(SN00005729);ZINC bio:(ZINC03869685);additional;HSDB:(117-39-5);MeSH:(5280343);Plantcyc:(CPD-520);PubMed;NORMAN:(NS00001142);COCONUT:(CNP0096342 CNP0103504);KNApSAcK:(4631);Natural Products:(UNPD49205);PubChem:(5280343 12305312 21600688 49849859 49849860 46906036 59574960 88462991 91069955 101792073 101792074 130367129);CHEBI:(57694 16243);PubChem class - bio and metabolites;KEGG:(C00389);PubChem class - safety and toxic;YMDB:(1777);Training Set;PubChem class - drug;Biocyc:(CPD3IU-9 CPD-520 CPD3IU-1)	255847294	301.0334	488.90502	740_all_features_Matched_for_GNPS_msLevel2retentionTime488.90502scanNum769	FT0273
301	1	1	1	1	0.24853802318341928	-112.43783870166277	0.9999999999999999	64.7568919320724	C23H24O8	[M - H]-	NSFCLBVWJYYZMR	InChI=1S/C23H24O8/c1-22(2,25)18-7-12-14(30-18)6-5-11-20(12)31-19-10-29-15-9-17(28-4)16(27-3)8-13(15)23(19,26)21(11)24/h5-6,8-9,18-19,25-26H,7,10H2,1-4H3	DH-2,6-OH-rotenone	CC(C)(C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4(C3=O)O)OC)OC)O	2.0999999	134875;3837328;124350930;124350931;124350932	COCONUT:(CNP0214777);KNApSAcK:(44049);Natural Products:(UNPD21368);PubChem:(134875 3837328 124350930 124350931 124350932);SuperNatural:(SN00036383);ZINC bio:(ZINC05824063);additional;MeSH:(134875);Training Set;PubMed	3727446	427.14	553.41996	619_all_features_Matched_for_GNPS_msLevel2retentionTime553.41996scanNum642	FT0612
302	1	1	1	1	0.2479140453910715	-6.176436214855784	0.9969849246231155	34.39991754733922	C21H20O10	[M - H]-	SGEWCQFRYRRZDC	InChI=1S/C21H20O10/c22-7-14-17(27)18(28)19(29)21(31-14)16-11(25)5-10(24)15-12(26)6-13(30-20(15)16)8-1-3-9(23)4-2-8/h1-6,14,17-19,21-25,27-29H,7H2	Vitexin	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O	0.200000003	5280441;5315264;5378180;6604315;6713958;12313765;9910645;24211987;25245529;25245530;44257650;44257655;44257692;49791957;51521844;51521845;51402824;57464656;58076568;133567538;134766482;134828015	HMDB:(127129);SuperNatural:(SN00011128 SN00020229 SN00379752 SN00237059 SN00157287 SN00011127 SN00161124 SN00290526 SN00020230 SN00311655 SN00157288 SN00387386 SN00355945);ZINC bio:(ZINC04245683 ZINC04245684 ZINC04349745 ZINC04349749 ZINC13424746 ZINC13424747 ZINC43465475);additional;MeSH:(5280441);Plantcyc:(VITEXIN);PubMed;NORMAN:(NS00018314);COCONUT:(CNP0086309 CNP0190943 CNP0422146);KNApSAcK:(1110);Natural Products:(UNPD11594 UNPD15600 UNPD32283 UNPD38551 UNPD35541 UNPD138614 UNPD180973 UNPD46843 UNPD98055);PubChem:(5280441 5315264 5378180 6604315 6713958 12313765 9910645 24211987 25245529 25245530 44257650 44257655 44257692 49791957 51521844 51521845 51402824 57464656 58076568 133567538 134766482 134828015);CHEBI:(91693 57963 16954);PubChem class - bio and metabolites;KEGG:(C01460);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(VITEXIN)	121563518	431.0972	365.95296	1099_all_features_Matched_for_GNPS_msLevel2retentionTime365.95296scanNum113	FT0619
303	1	1	1	1	0.24754480050440258	-310.5353391752044	0.9954773869346734	55.8700909323793	C31H34O14	[M - H]-	OPQDOPWWBGEPER	InChI=1S/C31H34O14/c1-16(32)40-15-27-28(41-17(2)33)29(42-18(3)34)30(43-19(4)35)31(45-27)44-21-7-8-22(24(37)14-21)23(36)12-20-6-9-25-26(13-20)39-11-5-10-38-25/h6-9,13-14,27-31,37H,5,10-12,15H2,1-4H3	4-(3,4-dihydro-2H-1,5-benzodioxepin-7-ylacetyl)-3-hydroxyphenyl 2,3,4,6-tetra-O-acetylhexopyranoside	CC(=O)OCC1C(C(C(C(O1)OC2=CC(=C(C=C2)C(=O)CC3=CC4=C(C=C3)OCCCO4)O)OC(=O)C)OC(=O)C)OC(=O)C	3.0999999	3803425;21769490;16397661;95370724;95370725;95370726;95370727;98052260;98052261;98368001	COCONUT:(CNP0370672);PubChem:(3803425 21769490 16397661 95370724 95370725 95370726 95370727 98052260 98052261 98368001);SuperNatural:(SN00107326 SN00107324 SN00107325 SN00107323);ZINC bio:(ZINC70672372 ZINC70672377 ZINC70672381 ZINC70672382)	3153922	629.1876	533.31498	267_all_features_Matched_for_GNPS_msLevel2retentionTime533.31498scanNum275	FT0975
304	1	2	1	2	0.2462345793574879	-124.08981528694805	0.9517587939698492	34.47347327302976	C19H24O9	[M - H]-	AGFQQUGEUMRHOC	InChI=1S/C19H24O9/c1-7-3-10(22)14(19-17(26)16(25)15(24)12(6-20)28-19)18-13(7)11(23)5-9(27-18)4-8(2)21/h3,5,8,12,15-17,19-22,24-26H,4,6H2,1-2H3	7-hydroxy-2-[(2R)-2-hydroxypropyl]-5-methyl-8-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one	CC1=CC(=C(C2=C1C(=O)C=C(O2)CC(C)O)C3C(C(C(C(O3)CO)O)O)O)O	-0.899999976	11732015;24947626;50916363;101602076	COCONUT:(CNP0268411);Natural Products:(UNPD195563 UNPD141858);PubChem:(11732015 24947626 50916363 101602076);SuperNatural:(SN00328570 SN00311474);KEGG Mine	8593113090	395.1345	483.56502	432_all_features_Matched_for_GNPS_msLevel2retentionTime483.56502scanNum445	FT0515
305	1	1	1	1	0.24586295895949498	-330.0950879527776	0.9999999999999999	26.291969676088836	C42H68O16	[M - H]-	QEMHCTDQIZWXQJ	InChI=1S/C42H68O16/c1-37(2)14-19-18-8-9-22-39(5)12-11-24(38(3,4)21(39)10-13-40(22,6)41(18,7)32(51)33(52)42(19,17-44)23(45)15-37)56-36-31(28(49)27(48)30(57-36)34(53)54)58-35-29(50)26(47)25(46)20(16-43)55-35/h8,19-33,35-36,43-52H,9-17H2,1-7H3,(H,53,54)	Saniculoside B	CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(C(C(C2(C(C1)O)CO)O)O)C)C)(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C	1.89999998	180888	COCONUT:(CNP0316510);Natural Products:(UNPD76026);PubChem:(180888);SuperNatural:(SN00277133)	3178498	827.4418	566.63598	1519_all_features_Matched_for_GNPS_msLevel2retentionTime566.63598scanNum156	FT1106
306	1	1	1	1	0.24552082829460686	-184.66180163719045	0.9994974874371858	25.83192712452175	C14H13N3O3	[M - H]-	ZELPKRZUDOCMIO	InChI=1S/C14H13N3O3/c15-11-7-3-1-5-9(11)13(19)16-17-14(20)10-6-2-4-8-12(10)18/h1-8,18H,15H2,(H,16,19)(H,17,20)	N-Salicyloyl-N''-anthranylhydrazine	C1=CC=C(C(=C1)C(=O)NNC(=O)C2=CC=CC=C2O)N	2.4000001	206896	PubChem class - safety and toxic;PubChem:(206896);PubMed	67108930	270.0864	591.327	376_all_features_Matched_for_GNPS_msLevel2retentionTime591.327scanNum387	FT0167
307	1	1	1	2	0.24535565746974877	-283.0244647079746	0.2899497487437186	31.847339463181545	C27H31N3O11	[M - H]-	DNZIRSVIHRAKPV	InChI=1S/C27H31N3O11/c31-16-8-3-6-14(21(16)35)25(39)28-10-2-1-5-13(12-29-26(40)15-7-4-9-17(32)22(15)36)30-27(41)20-23(37)18(33)11-19(34)24(20)38/h3-4,6-9,11,13,18,23,31-38H,1-2,5,10,12H2,(H,28,39)(H,29,40)(H,30,41)	null	C1=CC(=C(C(=C1)O)O)C(=O)NCCCCC(CNC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC(C3O)O)O)O	-0.211603463	""	KEGG Mine	8589934592	572.1806	540.41904	356_all_features_Matched_for_GNPS_msLevel2retentionTime540.41904scanNum367	FT0856
308	1	8	1	5	0.24534420133230528	-337.5787536253632	0.015577889447236183	37.890096060631635	C15H24N4O8S2	[M - H]-	AUFZBXGFSMUJMC	InChI=1S/C15H24N4O8S2/c16-9(15(26)27)1-2-12(22)19-10(14(25)18-7-13(23)24)8-29-28-6-4-17-11(21)3-5-20/h5,9-10H,1-4,6-8,16H2,(H,17,21)(H,18,25)(H,19,22)(H,23,24)(H,26,27)	null	C(CC(=O)NC(CSSCCNC(=O)CC=O)C(=O)NCC(=O)O)C(C(=O)O)N	-2.59396911	""	KEGG Mine	8589934592	451.0894	371.91396	437_all_features_Matched_for_GNPS_msLevel2retentionTime371.91396scanNum450	FT0684
309	1	1	1	7	0.24525275342687575	-310.3868141951197	0.10502512562814072	33.52463814018993	C35H49N7O9	[M - H]-	PMUXTGHSDSKBOU	InChI=1S/C35H49N7O9/c1-18(2)28(30(37)46)41-35(51)29(19(3)4)42-34(50)26(17-27(44)45)40-33(49)25(16-21-9-7-6-8-10-21)39-31(47)20(5)38-32(48)24(36)15-22-11-13-23(43)14-12-22/h6-14,18-20,24-26,28-29,43H,15-17,36H2,1-5H3,(H2,37,46)(H,38,48)(H,39,47)(H,40,49)(H,41,51)(H,42,50)(H,44,45)	null	CC(C)C(C(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(CC2=CC=C(C=C2)O)N	0.606647015	14840438;44290135	PubChem:(14840438 44290135);PubMed;KEGG Mine	8589934658	710.3409	498.21702	1389_all_features_Matched_for_GNPS_msLevel2retentionTime498.21702scanNum143	FT1017
